#=======================================================================================================================
# InTensors - SIDT mixture SELFIES dataset (CVWSR-style)
#=======================================================================================================================
#
# Author           : Nimal Naser (n2[ⓐⓣ]intensors.com)
# Company          : InTensors
# Version          : 1.0.0
# Created on       : 15 July 2026
# Last modified on : 15 July 2026
#
#-----------------------------------------------------------------------------------------------------------------------
#
#-----------------------------------------------------------------------------------------------------------------------
#
#
#-----------------------------------------------------------------------------------------------------------------------
# Changelog
#-----------------------------------------------------------------------------------------------------------------------
#
#-----------------------------------------------------------------------------------------------------------------------
# Information
#-----------------------------------------------------------------------------------------------------------------------
# Mixture           : ethane
# Mixture ID        : CHTA_MXTR_A0_025187
# Source: cheetah_simulated_ignition_delay.dat joined with
# cheetah_mixture_composition.dat and cheetah_materials.dat (SELFIES).
# Filter: all mixtures with >=1 identified component (or materials
# fallback for pure components); main IDT (idt_s) only.
# cpnt_vol_*: volume fraction (0-1) from mixture_comp_vol (%).
# idt_s: main IDT in seconds (sidt_ignition_delay ms / 1000).
# egr_fraction: sidt_egr (%) / 100.
# Unused cpnt_selfies_* slots are NaN; unused cpnt_vol_* are 0.
# Source file SHA-256:
# sha256:3eaef5912e280616d24f834c30efec6399f3c743ef085fe43b5cf500787d4b3f  database/cheetah/cheetah_simulated_ignition_delay.dat
# sha256:0b65a4a2dc572bdff5e1806c873cf0c9b926bef4eddea53bf148e5072f95c576  database/cheetah/cheetah_mixture_composition.dat
# sha256:d8ef4eef78e3933c78af8c1290747e1965442dd64cfde57ef57e1d8b118ddee4  database/cheetah/cheetah_materials.dat
# sha256:670e46f8f73e689449b19f4097a50a47cd4ddb89694e228a75024669f59f9a28  database/cheetah/cheetah_mixture.dat
# Source commits:
# git:ef0c5f8c51eff8252b075b6a00da5ca4b3c2e020  database/cheetah/cheetah_simulated_ignition_delay.dat
# git:d85ff2d9701a46efd8a3e2d0bfed3ccf3c4b6ffe  database/cheetah/cheetah_mixture_composition.dat
# git:aaea579f182ca4ab92208d8a8a3e79993383e83a  database/cheetah/cheetah_materials.dat
# git:ef0c5f8c51eff8252b075b6a00da5ca4b3c2e020  database/cheetah/cheetah_mixture.dat
#
#-----------------------------------------------------------------------------------------------------------------------
# Data
#-----------------------------------------------------------------------------------------------------------------------
sidt_id	mixture_id	mixture_name	model_name	mixture_type	cpnt_selfies_1	cpnt_selfies_2	cpnt_selfies_3	cpnt_selfies_4	cpnt_selfies_5	cpnt_selfies_6	cpnt_selfies_7	cpnt_selfies_8	cpnt_selfies_9	cpnt_selfies_10	cpnt_vol_1	cpnt_vol_2	cpnt_vol_3	cpnt_vol_4	cpnt_vol_5	cpnt_vol_6	cpnt_vol_7	cpnt_vol_8	cpnt_vol_9	cpnt_vol_10	pressure_bar	temperature_K	phi	egr_fraction	idt_s	sidt_sim_date
CHTA_SIDT_A0_014795	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.230000E+03	5.000000E-01	1.000000E-01	1.305732E-04	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014796	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.240000E+03	5.000000E-01	1.000000E-01	1.113999E-04	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014797	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.250000E+03	5.000000E-01	1.000000E-01	9.508536E-05	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014798	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.260000E+03	5.000000E-01	1.000000E-01	8.121549E-05	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014799	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.270000E+03	5.000000E-01	1.000000E-01	6.943601E-05	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014800	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.280000E+03	5.000000E-01	1.000000E-01	5.944321E-05	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014801	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.290000E+03	5.000000E-01	1.000000E-01	5.097627E-05	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014802	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.300000E+03	5.000000E-01	1.000000E-01	4.381079E-05	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014803	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.310000E+03	5.000000E-01	1.000000E-01	3.775323E-05	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014804	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.320000E+03	5.000000E-01	1.000000E-01	3.263629E-05	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014805	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.330000E+03	5.000000E-01	1.000000E-01	2.831509E-05	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014806	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.340000E+03	5.000000E-01	1.000000E-01	2.466419E-05	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014807	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.350000E+03	5.000000E-01	1.000000E-01	2.157533E-05	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014808	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.360000E+03	5.000000E-01	1.000000E-01	1.895574E-05	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014809	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.370000E+03	5.000000E-01	1.000000E-01	1.672679E-05	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014810	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.380000E+03	5.000000E-01	1.000000E-01	1.482262E-05	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014811	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.390000E+03	5.000000E-01	1.000000E-01	1.318866E-05	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014812	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.400000E+03	5.000000E-01	1.000000E-01	1.178004E-05	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014813	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.410000E+03	5.000000E-01	1.000000E-01	1.056005E-05	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014814	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.420000E+03	5.000000E-01	1.000000E-01	9.498684E-06	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014815	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.430000E+03	5.000000E-01	1.000000E-01	8.571364E-06	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014816	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.440000E+03	5.000000E-01	1.000000E-01	7.757916E-06	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014817	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.450000E+03	5.000000E-01	1.000000E-01	7.041684E-06	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014818	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.460000E+03	5.000000E-01	1.000000E-01	6.408851E-06	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014819	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.470000E+03	5.000000E-01	1.000000E-01	5.847889E-06	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014820	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.480000E+03	5.000000E-01	1.000000E-01	5.349126E-06	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014821	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.490000E+03	5.000000E-01	1.000000E-01	4.904406E-06	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014822	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.500000E+03	5.000000E-01	1.000000E-01	4.506811E-06	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014823	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	7.000000E+02	5.000000E-01	1.000000E-01	2.673426E+01	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014824	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	7.100000E+02	5.000000E-01	1.000000E-01	1.798158E+01	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014825	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	7.200000E+02	5.000000E-01	1.000000E-01	1.222847E+01	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014826	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	7.300000E+02	5.000000E-01	1.000000E-01	8.404351E+00	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014827	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	7.400000E+02	5.000000E-01	1.000000E-01	5.834962E+00	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014828	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	7.500000E+02	5.000000E-01	1.000000E-01	4.081729E+00	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014829	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	7.600000E+02	5.000000E-01	1.000000E-01	2.877201E+00	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014830	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	7.700000E+02	5.000000E-01	1.000000E-01	2.043747E+00	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014831	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	7.800000E+02	5.000000E-01	1.000000E-01	1.462849E+00	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014832	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	7.900000E+02	5.000000E-01	1.000000E-01	1.054999E+00	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014833	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	8.000000E+02	5.000000E-01	1.000000E-01	7.665461E-01	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014834	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	8.100000E+02	5.000000E-01	1.000000E-01	5.610524E-01	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014835	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	8.200000E+02	5.000000E-01	1.000000E-01	4.136094E-01	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014836	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	8.300000E+02	5.000000E-01	1.000000E-01	3.070731E-01	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014837	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	8.400000E+02	5.000000E-01	1.000000E-01	2.295629E-01	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014838	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	8.500000E+02	5.000000E-01	1.000000E-01	1.727896E-01	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014839	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	8.600000E+02	5.000000E-01	1.000000E-01	1.309303E-01	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014840	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	8.700000E+02	5.000000E-01	1.000000E-01	9.986711E-02	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014841	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	8.800000E+02	5.000000E-01	1.000000E-01	7.666911E-02	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014842	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	8.900000E+02	5.000000E-01	1.000000E-01	5.923666E-02	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014843	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	9.000000E+02	5.000000E-01	1.000000E-01	4.605631E-02	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014844	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	9.100000E+02	5.000000E-01	1.000000E-01	3.603059E-02	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014845	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	9.200000E+02	5.000000E-01	1.000000E-01	2.835893E-02	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014846	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	9.300000E+02	5.000000E-01	1.000000E-01	2.245399E-02	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014847	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	9.400000E+02	5.000000E-01	1.000000E-01	1.788246E-02	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014848	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	9.500000E+02	5.000000E-01	1.000000E-01	1.432287E-02	2026-07-15T11:33:58Z
CHTA_SIDT_A0_014849	CHTA_MXTR_A0_025187	ethane	maffei2025modeling	pure component	[C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	9.600000E+02	5.000000E-01	1.000000E-01	1.153548E-02	2026-07-15T11:33:58Z
