#=======================================================================================================================
# InTensors - SIDT NTC temperature bounds (CVWSR-style)
#=======================================================================================================================
#
# Author           : Nimal Naser (n2[ⓐⓣ]intensors.com)
# Company          : InTensors
# Version          : 1.0.0
# Created on       : 22 July 2026
# Last modified on : 22 July 2026
#
#-----------------------------------------------------------------------------------------------------------------------
#
#-----------------------------------------------------------------------------------------------------------------------
# Information
#-----------------------------------------------------------------------------------------------------------------------
# Mixture           : methane
# Mixture ID        : CHTA_MXTR_A0_014782
# Source: ZeroRK cvwsr_ntc_bounds_selfies.dat
#   (one row per Arrhenius curve at fixed P, φ, EGR).
# ntc_t_min_K / ntc_t_max_K : detected NTC pocket [K]; NaN if has_ntc=0
# has_ntc                   : 1 if NTC pocket found on the curve
# idt_delta_K               : IDT ΔT channel used for detection
# Unused cpnt_selfies_* slots are NaN; unused cpnt_vol_* are 0.
# Source file SHA-256:
# sha256:ef75c20d48908475a5908d9dad66cdf433efc6203e67d2e2e3ed8351ec8da9c3  /home/nimalnaser/Downloads/ZeroRK/dataset_runs/database/maffei2025modeling/CH4/cvwsr_ntc_bounds_selfies.dat
# Source commits:
# git:68fc307e41cafb06519d5066cb2199a24ed7f110  cvwsr_ntc_bounds_selfies.dat
#
#-----------------------------------------------------------------------------------------------------------------------
# Data
#-----------------------------------------------------------------------------------------------------------------------
sidt_ntc_id	mixture_id	mixture_name	model_name	mixture_type	cpnt_selfies_1	cpnt_selfies_2	cpnt_selfies_3	cpnt_selfies_4	cpnt_selfies_5	cpnt_selfies_6	cpnt_selfies_7	cpnt_selfies_8	cpnt_selfies_9	cpnt_selfies_10	cpnt_vol_1	cpnt_vol_2	cpnt_vol_3	cpnt_vol_4	cpnt_vol_5	cpnt_vol_6	cpnt_vol_7	cpnt_vol_8	cpnt_vol_9	cpnt_vol_10	pressure_bar	phi	egr_fraction	ntc_t_min_K	ntc_t_max_K	has_ntc	idt_delta_K	sidt_sim_date
CHTA_SIDT_NTC_A0_000158	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	5.000000E-01	1.500000E-01	1.055000E+03	1.130000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000159	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	5.000000E-01	2.000000E-01	1.055000E+03	1.130000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000160	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	5.000000E-01	2.500000E-01	1.055000E+03	1.130000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000161	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	5.000000E-01	3.000000E-01	1.055000E+03	1.125000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000162	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	7.500000E-01	0.000000E+00	1.040000E+03	1.115000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000163	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	7.500000E-01	5.000000E-02	1.040000E+03	1.115000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000164	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	7.500000E-01	1.000000E-01	1.035000E+03	1.115000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000165	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	7.500000E-01	1.500000E-01	1.035000E+03	1.110000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000166	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	7.500000E-01	2.000000E-01	1.030000E+03	1.110000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000167	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	7.500000E-01	2.500000E-01	1.030000E+03	1.105000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000168	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	7.500000E-01	3.000000E-01	1.025000E+03	1.105000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000169	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	1.000000E+00	0.000000E+00	1.030000E+03	1.105000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000170	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	1.000000E+00	5.000000E-02	1.025000E+03	1.105000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000171	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	1.000000E+00	1.000000E-01	1.020000E+03	1.100000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000172	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	1.000000E+00	1.500000E-01	1.015000E+03	1.095000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000173	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	1.000000E+00	2.000000E-01	1.015000E+03	1.095000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000174	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	1.000000E+00	2.500000E-01	1.010000E+03	1.090000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000175	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	1.000000E+00	3.000000E-01	1.005000E+03	1.085000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000176	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	1.250000E+00	0.000000E+00	1.020000E+03	1.100000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000177	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	1.250000E+00	5.000000E-02	1.015000E+03	1.095000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000178	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	1.250000E+00	1.000000E-01	1.010000E+03	1.095000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000179	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	1.250000E+00	1.500000E-01	1.005000E+03	1.090000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000180	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	1.250000E+00	2.000000E-01	1.005000E+03	1.085000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000181	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	1.250000E+00	2.500000E-01	1.000000E+03	1.085000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000182	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	1.250000E+00	3.000000E-01	9.950000E+02	1.080000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000183	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	1.500000E+00	0.000000E+00	1.010000E+03	1.090000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000184	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	1.750000E+00	0.000000E+00	1.005000E+03	1.085000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000185	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	2.000000E+00	0.000000E+00	1.000000E+03	1.080000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000186	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	5.000000E-01	0.000000E+00	1.070000E+03	1.140000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000187	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	5.000000E-01	5.000000E-02	1.070000E+03	1.140000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000188	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	5.000000E-01	1.000000E-01	1.065000E+03	1.140000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000189	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	5.000000E-01	1.500000E-01	1.065000E+03	1.140000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000190	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	5.000000E-01	2.000000E-01	1.065000E+03	1.140000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000191	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	5.000000E-01	2.500000E-01	1.065000E+03	1.135000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000192	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	5.000000E-01	3.000000E-01	1.065000E+03	1.135000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000193	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	7.500000E-01	0.000000E+00	1.050000E+03	1.125000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000194	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	7.500000E-01	5.000000E-02	1.050000E+03	1.125000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000195	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	7.500000E-01	1.000000E-01	1.045000E+03	1.120000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000196	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	7.500000E-01	1.500000E-01	1.045000E+03	1.120000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000197	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	7.500000E-01	2.000000E-01	1.040000E+03	1.120000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000198	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	7.500000E-01	2.500000E-01	1.040000E+03	1.115000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000199	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	7.500000E-01	3.000000E-01	1.035000E+03	1.115000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000200	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	1.000000E+00	0.000000E+00	1.040000E+03	1.115000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000201	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	1.000000E+00	5.000000E-02	1.035000E+03	1.110000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000202	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	1.000000E+00	1.000000E-01	1.030000E+03	1.110000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000203	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	1.000000E+00	1.500000E-01	1.025000E+03	1.105000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000204	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	1.000000E+00	2.000000E-01	1.020000E+03	1.100000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000205	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	1.000000E+00	2.500000E-01	1.015000E+03	1.100000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000206	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	1.000000E+00	3.000000E-01	1.010000E+03	1.095000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000207	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	1.250000E+00	0.000000E+00	1.030000E+03	1.105000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000208	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	1.250000E+00	5.000000E-02	1.025000E+03	1.105000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000209	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	1.250000E+00	1.000000E-01	1.020000E+03	1.100000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000210	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	1.250000E+00	1.500000E-01	1.015000E+03	1.100000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
CHTA_SIDT_NTC_A0_000211	CHTA_MXTR_A0_014782	methane	maffei2025modeling	pure component	[C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.000000E+01	1.250000E+00	2.000000E-01	1.010000E+03	1.095000E+03	1	4.000000E+02	2026-07-23T03:37:45Z
