#=======================================================================================================================
# InTensors - SIDT mixture SELFIES dataset (CVWSR-style)
#=======================================================================================================================
#
# Author           : Nimal Naser (n2[ⓐⓣ]intensors.com)
# Company          : InTensors
# Version          : 1.0.0
# Created on       : 30 July 2026
# Last modified on : 30 July 2026
#
#-----------------------------------------------------------------------------------------------------------------------
#
#-----------------------------------------------------------------------------------------------------------------------
#
#
#-----------------------------------------------------------------------------------------------------------------------
# Changelog
#-----------------------------------------------------------------------------------------------------------------------
#
#-----------------------------------------------------------------------------------------------------------------------
# Information
#-----------------------------------------------------------------------------------------------------------------------
# Mixture           : propane
# Mixture ID        : CHTA_MXTR_A0_014784
# Source: ZeroRK cvwsr_idt_selfies.dat (CVWSR IDT + mixture SELFIES).
# idt_s: main IDT in seconds (ZeroRK idt_400K_s); NaN if missing.
# First-stage IDT is not written.
# cpnt_vol_*: volume fraction (0-1) from source.
# egr_fraction: exhaust-gas recirculation as fraction (0-1).
# ntc_t_min_K / ntc_t_max_K / has_ntc: joined from
# cvwsr_ntc_bounds_selfies.dat by (P, φ, EGR) when available;
# otherwise NaN / 0.
# Unused cpnt_selfies_* slots are NaN; unused cpnt_vol_* are 0.
# Source file SHA-256:
# sha256:a58bd2c02dba7d26a142eacc7b5f5383d5aed4c79632e93e2757cec899a9ecb9  /home/nimalnaser/Downloads/ZeroRK/dataset_runs/database/maffei2025modeling/C3H8/cvwsr_idt_selfies.dat
# sha256:fc4b5bd6289e56f38c4650caecf24cc710de9d648fc38e35f5fa3694db6032cb  /home/nimalnaser/Downloads/ZeroRK/dataset_runs/database/maffei2025modeling/C3H8/cvwsr_ntc_bounds_selfies.dat
# Source commits:
# git:423833bc11e187a072d044c0402993c86bc84d8e  cvwsr_idt_selfies.dat
#
#-----------------------------------------------------------------------------------------------------------------------
# Data
#-----------------------------------------------------------------------------------------------------------------------
sidt_id	mixture_id	mixture_name	model_name	mixture_type	cpnt_selfies_1	cpnt_selfies_2	cpnt_selfies_3	cpnt_selfies_4	cpnt_selfies_5	cpnt_selfies_6	cpnt_selfies_7	cpnt_selfies_8	cpnt_selfies_9	cpnt_selfies_10	cpnt_vol_1	cpnt_vol_2	cpnt_vol_3	cpnt_vol_4	cpnt_vol_5	cpnt_vol_6	cpnt_vol_7	cpnt_vol_8	cpnt_vol_9	cpnt_vol_10	pressure_bar	temperature_K	phi	egr_fraction	idt_s	ntc_t_min_K	ntc_t_max_K	has_ntc	sidt_sim_date
CHTA_SIDT_A0_035332	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.200000E+01	1.071684E+03	7.646656E-01	2.723968E-01	1.659721E-03	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035333	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.600000E+01	1.119951E+03	9.181458E-01	2.242926E-01	5.218425E-04	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035334	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.951752E+01	1.073565E+03	1.780689E+00	5.735134E-02	NaN	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035335	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.337361E+01	8.453846E+02	1.919768E+00	1.368137E-01	NaN	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035336	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.088478E+01	8.881140E+02	1.738788E+00	2.905326E-01	NaN	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035337	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	7.486243E+02	1.094883E+00	1.828242E-01	9.153704E-02	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035338	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.100000E+01	8.859117E+02	6.121486E-01	2.432818E-01	7.075843E-02	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035339	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.841102E+01	8.158824E+02	1.851728E+00	1.170520E-01	NaN	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035340	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.898914E+01	8.522346E+02	1.528620E+00	1.041992E-01	NaN	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035341	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.717480E+01	1.143993E+03	1.433304E+00	7.246252E-02	NaN	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035342	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.700000E+01	9.649470E+02	1.020486E+00	1.333868E-01	4.139103E-03	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035343	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	1.326118E+03	5.722289E-01	1.889440E-01	1.085833E-04	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035344	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.400000E+01	1.404205E+03	1.181860E+00	1.935652E-02	4.325279E-05	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035345	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.958661E+01	9.040578E+02	1.875735E+00	4.924656E-02	NaN	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035346	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.569582E+01	1.264014E+03	1.878062E+00	1.949654E-02	NaN	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035347	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.763263E+01	1.282494E+03	1.898552E+00	8.484938E-02	NaN	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035348	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	1.338505E+03	8.741675E-01	1.590442E-01	6.874849E-05	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035349	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.500000E+01	8.256287E+02	8.368094E-01	1.835490E-01	3.412099E-02	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035350	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.400000E+01	8.581138E+02	1.126636E+00	1.201098E-01	1.894507E-02	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035351	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.200000E+01	7.458992E+02	7.966514E-01	6.775008E-02	6.938232E-02	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035352	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.758955E+01	1.211609E+03	1.636663E+00	6.137103E-02	NaN	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035353	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.300000E+01	1.463612E+03	7.055102E-01	3.043086E-02	1.289022E-05	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035354	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.200000E+01	1.156417E+03	5.533364E-01	1.961822E-01	6.826983E-04	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035355	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.300000E+01	7.491458E+02	1.375898E+00	2.316372E-01	2.837573E-01	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035356	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.900000E+01	1.268130E+03	9.650695E-01	1.182224E-01	2.356087E-04	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035357	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	9.552820E+02	7.698746E-01	2.595997E-01	1.182915E-02	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035358	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.078842E+01	9.323380E+02	1.599884E+00	1.539721E-01	NaN	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035359	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.100000E+01	9.806591E+02	8.983366E-01	2.005659E-01	2.363076E-03	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035360	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.000000E+01	1.360020E+03	6.629712E-01	2.288738E-01	5.908857E-05	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035361	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.700000E+01	8.921663E+02	1.284486E+00	2.253789E-01	1.016761E-02	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035362	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.400000E+01	8.599263E+02	8.758210E-01	6.106407E-02	3.427215E-02	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035363	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.900000E+01	1.475214E+03	1.069321E+00	2.724505E-01	1.679898E-05	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035364	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.300000E+01	1.481319E+03	1.426843E+00	1.085016E-01	1.899270E-05	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035365	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.347079E+01	1.412360E+03	1.976720E+00	2.727467E-01	NaN	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035366	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.051627E+01	9.124353E+02	1.985628E+00	1.909734E-01	NaN	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035367	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.100000E+01	8.174404E+02	1.022078E+00	7.296779E-02	3.118574E-02	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035368	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.067747E+01	1.279341E+03	1.818743E+00	1.882063E-01	NaN	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035369	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.795328E+01	7.997568E+02	1.784335E+00	1.992294E-01	NaN	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035370	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.100000E+01	1.279951E+03	9.553837E-01	5.353580E-03	2.913199E-04	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035371	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.200000E+01	1.288153E+03	7.914713E-01	2.872483E-01	1.108893E-04	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035372	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.200000E+01	1.385936E+03	1.003687E+00	4.235783E-05	3.851055E-05	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035373	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.200000E+01	1.121022E+03	6.047423E-01	9.373509E-02	8.616992E-04	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035374	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.300000E+01	1.498934E+03	1.127472E+00	1.960798E-01	1.333313E-05	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035375	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.000000E+01	1.369176E+03	7.872796E-01	2.203764E-01	1.248376E-04	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035376	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.257046E+01	1.371334E+03	1.665210E+00	1.808938E-01	NaN	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035377	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.500000E+01	7.292166E+02	7.488172E-01	6.123025E-02	6.635201E-02	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035378	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.400000E+01	8.283105E+02	7.052563E-01	1.825754E-01	7.424583E-02	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035379	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.100000E+01	1.104400E+03	1.023644E+00	2.250374E-01	2.313342E-03	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035380	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.100000E+01	1.394041E+03	1.371145E+00	8.253462E-02	4.341689E-05	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035381	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.200000E+01	1.027745E+03	9.035552E-01	2.505795E-01	2.502305E-03	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035382	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.800000E+01	8.882124E+02	6.881031E-01	9.704698E-02	9.980117E-03	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035383	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.415060E+01	1.120363E+03	1.861079E+00	5.746532E-02	NaN	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035384	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.658166E+01	1.181357E+03	1.546131E+00	1.490102E-01	NaN	NaN	NaN	0	2026-07-26T11:48:46Z
CHTA_SIDT_A0_035385	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.236847E+01	1.015028E+03	1.729343E+00	2.337888E-01	NaN	NaN	NaN	0	2026-07-26T11:48:46Z
